"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 0 0')",[91077]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: 'A 1 B'"")",[104984]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '1번 선수정보가 1 1로 입력된다')",[91927]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '1번 선수정보가 0 1 1로 입력된다')",[78595]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'net.oddpoet.cucumber.sample.component.InputDataReaderTest')","[28646, 105804]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '총원으로 -1가 입력된다')",[72421]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', ""시스템 출력: '4번선수 정보를 입력하시오'"")",[101373]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Given 총원으로 -1가 입력된다(| -1 | invalid |)')","[29267, 29297, 35354, 35379, 73038, 73141]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""사용자 입력: '-10'"")",[103042]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', ""시스템 출력: '3번선수 정보를 입력하시오'"")",[101004]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '1번 선수정보가 1 2 3 3로 입력된다')",[96016]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 1 2 1 2로 입력된다')",[86589]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '1번 선수정보가 1 2 3 3로 입력된다')",[95878]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '1번 선수정보가 1 3 2 3 4로 입력된다')",[97333]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", ""시스템 출력: '총 선수 수를 입력하시오'"")","[99515, 102832, 104194]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: '5'"")","[99815, 104494]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 입력은 invalid하다(| -1 | invalid |)')","[29326, 29356, 35404]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qsample\\E', 'sample')","[1102, 1932, 2845, 3748, 4650, 5480, 6383, 7285, 8115, 9028, 9941, 10844, 11746, 12576, 13479, 14381, 15211, 16114, 17016, 17846, 18759, 19672, 20585, 21498, 22411, 23314, 24216, 39074, 39644, 40271, 40888, 41504, 42074, 42691, 43307, 43877, 44504, 45131, 45748, 46364, 46934, 47551, 48167, 48737, 49354, 49970, 50540, 51167, 51794, 52421, 53048, 53675, 54292, 54908]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\QRepoReaper\\E', 'RepoReaper')","[528, 1351, 2264, 3174, 4076, 4899, 5809, 6711, 7534, 8447, 9360, 10270, 11172, 11995, 12905, 13807, 14630, 15540, 16442, 17265, 18178, 19091, 20004, 20917, 21830, 22740, 23642, 38682, 39245, 39872, 40496, 41112, 41675, 42299, 42915, 43478, 44105, 44732, 45356, 45972, 46535, 47159, 47775, 48338, 48962, 49578, 50141, 50768, 51395, 52022, 52649, 53276, 53900, 54516]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '총_선수_수는_2보다_커야한다(net.oddpoet.cucumber.sample.component.InputValidatorTest)')","[28503, 34957]"
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isNumeric', '\\d+', '3')","[38094, 103932]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 입력은 invalid하다(| 101 | invalid |)')","[29471, 29501, 35479]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '1번 선수정보가 1 2 1 2로 입력된다')",[86773]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '6번 선수정보가 6 0로 입력된다')",[80999]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""시스템 출력: '1번선수 정보를 다시 입력하시오'"")",[105134]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '총원으로 100가 입력된다')",[70337]
"('Parser.java', 'gherkin.parser.Parser$Machine', 'event', 'push\\((.+)\\)', 'examples_table')","[24646, 24684, 24722, 24760, 24798, 24836, 24874, 25102, 25140, 25178, 25216, 25254, 25292, 25330, 25558, 25596, 25634, 25672, 25900, 25938, 25976, 26014, 26052, 26090, 26318, 26356, 26394, 26432, 26470]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '입력은 invalid하다')","[72559, 73555, 74551]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""사용자 입력: '1 1 2'"")","[100335, 105503]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', ""사용자 입력: '1 1 2'"")","[100365, 105533]"
"('ReflectionUtils.java', 'org.springframework.util.ReflectionUtils', 'isCglibRenamedMethod', 'CGLIB\\$(.+)\\$\\d+', 'clone')","[55402, 55960, 56518, 57076, 57623, 58167, 58711, 59255, 59799, 60343, 60887, 61431, 61986, 62544, 63102, 63660, 64207, 64762, 65309, 65853, 66408, 66955, 67664, 68418]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 1 1 1로 입력된다')",[83863]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 invalid하다(| 1 | 1 2 2 | invalid |)')","[32004, 32034, 36654]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 invalid하다(| 1 | A 1 B | invalid |)')","[30072, 30102, 35754]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '입력은 valid하다')","[69893, 70889, 71885]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 0 1 1로 입력된다')",[78411]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 1 2')","[38304, 68705, 68993, 76290, 88557, 100614, 105782]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""When 사용자 입력: '5'(Scenario: 기본 예제)"")","[33630, 33656, 37423]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""시스템 출력: '4번선수 정보를 입력하시오'"")",[101523]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '입력은 invalid하다')","[72651, 73647, 74643]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', ""사용자 입력: '2 1 3'"")",[100854]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '1번 선수정보가 1 0로 입력된다')",[93290]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 1 | 1 2 3 4 | valid |')","[31197, 85883, 85986]"
"('Parser.java', 'gherkin.parser.Parser$Machine', 'event', 'push\\((.+)\\)', 'scenario_outline')","[24494, 24912, 25368, 25710, 26128]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'io')","[13561, 47607]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""사용자 입력: '3'"")",[103652]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', ""사용자 입력: 'A 1 B'"")",[104834]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '1번 선수정보가 1 0로 입력된다')",[93336]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""시스템 출력: '총 선수 수를 입력하시오'"")","[99605, 102922, 104284]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""When 사용자 입력: '3'(Scenario: 총 선수 수에 오류가 있을 경우)"")","[34418, 34444, 37791]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', ""시스템 출력: '총 선수 수를 다시 입력하시오'"")",[103252]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", ""사용자 입력: '3 0'"")",[101193]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: '3'"")",[103622]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isNumeric', '\\d+', '+')",[38046]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""시스템 출력: '총 선수 수를 다시 입력하시오'"")",[103402]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '그 입력 선수정보는 valid하다')","[76237, 80326, 85778, 88504, 93750, 95113, 97839]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '총원으로 1가 입력된다')",[74275]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', '1번 선수정보가 1 1 2로 입력된다')","[75777, 88044]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""사용자 입력: '5'"")","[99845, 104524]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '1번 선수정보가 1 0로 입력된다')",[93106]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: '-10'"")",[103132]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 2 3 3')",[96529]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""시스템 출력: '5번선수 정보를 입력하시오'"")",[102012]
"('Utils.java', 'cucumber.runtime.Utils', 'toURL', '^(file|http|https):.*', 'target/cucumber.json/')","[104, 141]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""시스템 출력: '총 선수 수를 입력하시오'"")","[99575, 102892, 104254]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '팀 구성 결과를 출력한다')",[102441]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 2 2 3')","[38373, 95166]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '5번 선수정보가 5 1 3로 입력된다')",[79958]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '1번 선수정보가 A 1 B로 입력된다')",[77232]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', ""시스템 출력: '총 선수 수를 다시 입력하시오'"")",[103342]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Given 총원으로 100가 입력된다(| 100 | valid |)')","[28977, 29007, 35204, 35229, 71046, 71149]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', ""시스템 출력: '5번선수 정보를 입력하시오'"")",[101892]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: '4 2 2 3'"")",[101772]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '1번 선수정보가 1 2 3 3로 입력된다')",[96062]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 입력은 valid하다(| 2 | valid |)')","[28891, 28921, 35179]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '1번 선수정보가 1 2 2 3로 입력된다')",[94699]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '3 1 8')",[83105]
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qclasses\\E', 'classes')","[11418, 12244, 13151, 14053, 14879, 15786, 16688, 17514, 18427, 19340, 20253, 21166, 22079, 22986, 23888, 46140, 46706, 47327, 47943, 48509, 49130, 49746, 50312, 50939, 51566, 52193, 52820, 53447, 54068, 54684]"
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '6 0')",[81742]
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 3 2 3 4')",[97891]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Examples: ')","[28776, 29694, 30966, 31626, 32694]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '3번 선수정보가 3 1 8로 입력된다')",[82684]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', ""사용자 입력: '4 2 2 3'"")",[101622]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '1번 선수정보가 1 2 2로 입력된다')",[89155]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '6번 선수정보가 6 0로 입력된다')",[81091]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '그 입력 선수정보는 invalid하다')","[77370, 78733, 81459, 82822, 84185, 86911, 89431, 90794, 92157, 96246, 98971]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | 1 0 | valid |)"")","[32498, 32528, 36879, 36904, 93906, 94009]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '1번 선수정보가 1 1 1로 입력된다')",[84047]
"('FormatterFactory.java', 'cucumber.runtime.formatter.FormatterFactory', 'create', '([^:]+):(.*)', 'pretty')",[33]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", ""사용자 입력: '5'"")","[99755, 104434]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '1번 선수정보가 1 2 2로 입력된다')",[89247]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '총원으로 100가 입력된다')",[70475]
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '.*\\Q.class\\E', 'InputValidatorTest.class')","[8198, 43934]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 1 2 2 3로 입력된다')",[94561]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""사용자 입력: '4 2 2 3'"")",[101802]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", ""총원이 '5'이고"")","[75317, 76680, 78043, 79406, 80769, 82132, 83495, 84858, 86221, 87584, 88741, 90104, 91467, 92830, 94193, 95556, 96919, 98281]"
"('AntPathMatcher.java', 'org.springframework.util.AntPathMatcher$AntPathStringMatcher', 'matchStrings', '\\Qnet\\E', 'net')","[856, 1683, 2596, 3502, 4404, 5231, 6137, 7039, 7866, 8779, 9692, 10598, 11500, 12327, 13233, 14135, 14962, 15868, 16770, 17597, 18510, 19423, 20336, 21249, 22162, 23068, 23970, 38906, 39473, 40100, 40720, 41336, 41903, 42523, 43139, 43706, 44333, 44960, 45580, 46196, 46763, 47383, 47999, 48566, 49186, 49802, 50369, 50996, 51623, 52250, 52877, 53504, 54124, 54740]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '1번 선수정보가 1 3 2 4 4로 입력된다')",[98695]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'When 1번 선수정보가 1 3 2 4 4로 입력된다(| 1 | 1 3 2 4 4 | invalid |)')","[33421, 33451, 37329]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 1 | 1 2 3 3 | invalid |')","[32925, 96581, 96684]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^사용자 입력: '(.+)'$"", '1번 선수정보가 1 3 2 3 4로 입력된다')",[97241]
"('Parser.java', 'gherkin.parser.Parser$Machine', 'event', 'push\\((.+)\\)', 'scenario')","[26704, 27836, 28064]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'net.oddpoet.cucumber.sample.testsupport.MockBaseTest')","[28385, 34894]"
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 2 3 4')",[85831]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '총원으로 -1가 입력된다')",[72375]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', ""사용자 입력: '4 2 2 3'"")",[101832]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '5번 선수정보가 5 1 3로 입력된다')",[79774]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '입력은 valid하다')","[69617, 70613, 71609]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", ""시스템 출력: '3번선수 정보를 입력하시오'"")",[101064]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^총원으로 (.+)가 입력된다$', ""사용자 입력: '5 1 4'"")",[102261]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 입력은 invalid하다(| 1 | invalid |)')","[29616, 29646, 35554]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | 1 1 1 | invalid |)"")","[31022, 31052, 36179, 36204, 84571, 84674]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| -1 | invalid |')","[29238, 72987, 73090]"
"('InputValidator.java', 'net.oddpoet.cucumber.sample.component.InputValidator', 'isValidPlayerInfo', '[\\d ]+', '1 2 1 2')","[38327, 87194]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 그 입력 선수정보는 invalid하다(| 1 | 1 1 | invalid |)')","[32412, 32442, 36854]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', ""시스템 출력: '4번선수 정보를 입력하시오'"")",[101583]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', ""시스템 출력: '2번선수 정보를 입력하시오'"")","[100515, 105683]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^입력은 (.+)하다$', '1번 선수정보가 1 1 2로 입력된다')","[75731, 87998]"
"('Parser.java', 'gherkin.parser.Parser$Machine', 'event', 'push\\((.+)\\)', 'tag')","[24377, 26587]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^총원이 '(\\d+)'이고$"", '팀 구성 결과를 출력한다')",[102531]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '1번 선수정보가 A 1 B로 입력된다')",[77048]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Given 총원으로 1가 입력된다(| 1 | invalid |)')","[29557, 29587, 35504, 35529, 75030, 75133]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', ""Given 총원이 '5'이고(| 1 | 1 2 1 2 | invalid |)"")","[31430, 31460, 36379, 36404, 87297, 87400]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Then 입력은 valid하다(| 100 | valid |)')","[29036, 29066, 35254]"
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', '| 101 | invalid |')","[29383, 73983, 74086]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^그 입력 선수정보는 (.+)하다$', '1번 선수정보가 1 2 1 2로 입력된다')",[86497]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^팀 구성 결과를 출력한다$', '총원으로 -1가 입력된다')",[72513]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'When 1번 선수정보가 1 3 2 3 4로 입력된다(| 1 | 1 3 2 3 4 | valid |)')","[33217, 33247, 37229]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '총원으로 2가 입력된다')",[69203]
"('Description.java', 'org.junit.runner.Description', 'methodAndClassNamePatternGroupOrDefault', '(.*)\\((.*)\\)', 'Given 총원으로 5가 입력된다(| 5 | valid |)')","[29122, 29152, 35279, 35304, 72042, 72145]"
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', ""^시스템 출력: '(.+)'$"", '3번 선수정보가 3 1 8로 입력된다')",[82500]
"('JdkPatternArgumentMatcher.java', 'cucumber.runtime.JdkPatternArgumentMatcher', 'argumentsFrom', '^(\\d+)번 선수정보가 (.+)로 입력된다$', '1번 선수정보가 1 2 1 2로 입력된다')",[86451]
